PeriodEnd,PeriodStart,AirTemp,CloudOpacity,Dhi,Dni,Ebh,Ghi,WindSpeed10m
2021-05-23T05:45:00Z,2021-05-23T05:30:00Z,9.0,73.4,59,0,0,59,3.0
2021-05-23T06:00:00Z,2021-05-23T05:45:00Z,9.3,67.4,85,0,0,85,3.2
2021-05-23T06:15:00Z,2021-05-23T06:00:00Z,9.5,56.2,132,0,0,132,3.4
2021-05-23T06:30:00Z,2021-05-23T06:15:00Z,9.7,53.8,158,0,0,158,3.6
2021-05-23T06:45:00Z,2021-05-23T06:30:00Z,9.8,61.9,146,0,0,146,3.9
2021-05-23T07:00:00Z,2021-05-23T06:45:00Z,10.0,70.5,124,0,0,124,4.1
2021-05-23T07:15:00Z,2021-05-23T07:00:00Z,10.2,82.0,84,0,0,84,4.3
2021-05-23T07:30:00Z,2021-05-23T07:15:00Z,10.3,74.4,129,0,0,129,4.3
2021-05-23T07:45:00Z,2021-05-23T07:30:00Z,10.4,73.2,145,0,0,145,4.4
2021-05-23T08:00:00Z,2021-05-23T07:45:00Z,10.5,80.3,114,0,0,114,4.4
2021-05-23T08:15:00Z,2021-05-23T08:00:00Z,10.7,81.6,113,0,0,113,4.6
2021-05-23T08:30:00Z,2021-05-23T08:15:00Z,10.9,78.0,144,0,0,144,4.8
2021-05-23T08:45:00Z,2021-05-23T08:30:00Z,11.0,57.4,290,0,0,290,4.9
2021-05-23T09:00:00Z,2021-05-23T08:45:00Z,11.2,65.6,245,0,0,245,5.1
2021-05-23T09:15:00Z,2021-05-23T09:00:00Z,11.4,52.0,355,0,0,355,5.3
2021-05-23T09:30:00Z,2021-05-23T09:15:00Z,11.7,34.4,437,86,65,502,5.5
2021-05-23T09:45:00Z,2021-05-23T09:30:00Z,12.0,25.5,379,266,208,587,5.6
2021-05-23T10:00:00Z,2021-05-23T09:45:00Z,12.3,13.5,276,533,422,698,5.8
2021-05-23T10:15:00Z,2021-05-23T10:00:00Z,12.4,60.0,330,0,0,330,6.0
2021-05-23T10:30:00Z,2021-05-23T10:15:00Z,12.5,84.9,127,0,0,127,6.1
2021-05-23T10:45:00Z,2021-05-23T10:30:00Z,12.5,66.8,283,0,0,283,6.2
2021-05-23T11:00:00Z,2021-05-23T10:45:00Z,12.6,48.3,446,0,0,446,6.4
2021-05-23T11:15:00Z,2021-05-23T11:00:00Z,12.6,50.7,429,0,0,429,6.5
2021-05-23T11:30:00Z,2021-05-23T11:15:00Z,12.8,70.3,259,0,0,259,6.7
2021-05-23T11:45:00Z,2021-05-23T11:30:00Z,12.8,81.6,161,0,0,161,6.8
2021-05-23T12:00:00Z,2021-05-23T11:45:00Z,13.0,64.0,312,0,0,312,6.9
2021-05-23T12:15:00Z,2021-05-23T12:00:00Z,13.1,34.8,488,87,73,561,7.0
2021-05-23T12:30:00Z,2021-05-23T12:15:00Z,13.2,25.6,436,236,197,633,7.0
2021-05-23T12:45:00Z,2021-05-23T12:30:00Z,13.2,35.3,495,58,48,543,7.0
2021-05-23T13:00:00Z,2021-05-23T12:45:00Z,13.4,37.4,498,24,19,517,7.0
2021-05-23T13:15:00Z,2021-05-23T13:00:00Z,13.5,33.0,468,92,74,542,6.9
2021-05-23T13:30:00Z,2021-05-23T13:15:00Z,13.6,33.6,461,81,64,525,6.8
2021-05-23T13:45:00Z,2021-05-23T13:30:00Z,13.7,38.5,471,4,3,473,6.6
2021-05-23T14:00:00Z,2021-05-23T13:45:00Z,13.8,35.6,445,49,36,481,6.4
2021-05-23T14:15:00Z,2021-05-23T14:00:00Z,13.9,31.8,412,110,80,492,6.3
2021-05-23T14:30:00Z,2021-05-23T14:15:00Z,14.0,35.7,413,47,33,446,6.3
2021-05-23T14:45:00Z,2021-05-23T14:30:00Z,14.0,38.5,401,11,7,408,6.2
2021-05-23T15:00:00Z,2021-05-23T14:45:00Z,14.1,38.9,372,21,14,386,6.2
2021-05-23T15:15:00Z,2021-05-23T15:00:00Z,14.2,47.9,311,0,0,311,6.1
2021-05-23T15:30:00Z,2021-05-23T15:15:00Z,14.2,45.3,307,0,0,307,5.9
2021-05-23T15:45:00Z,2021-05-23T15:30:00Z,14.4,38.7,314,12,7,320,5.7
2021-05-23T16:00:00Z,2021-05-23T15:45:00Z,14.4,33.6,291,58,30,322,5.5
2021-05-23T16:15:00Z,2021-05-23T16:00:00Z,14.5,41.1,262,0,0,262,5.2
2021-05-23T16:30:00Z,2021-05-23T16:15:00Z,14.5,48.1,210,0,0,210,4.8
2021-05-23T16:45:00Z,2021-05-23T16:30:00Z,14.4,48.2,188,0,0,188,4.4
2021-05-23T17:00:00Z,2021-05-23T16:45:00Z,14.4,46.6,172,0,0,172,4.0
2021-05-23T17:15:00Z,2021-05-23T17:00:00Z,14.3,49.6,141,0,0,141,3.8
2021-05-23T17:30:00Z,2021-05-23T17:15:00Z,14.1,41.0,141,0,0,141,3.7
2021-05-23T17:45:00Z,2021-05-23T17:30:00Z,13.9,31.3,136,8,2,139,3.6
2021-05-23T18:00:00Z,2021-05-23T17:45:00Z,13.7,38.6,101,0,0,101,3.5
2021-05-23T18:15:00Z,2021-05-23T18:00:00Z,13.5,46.3,69,0,0,69,3.4
2021-05-23T18:30:00Z,2021-05-23T18:15:00Z,13.3,42.2,55,0,0,55,3.4
2021-05-23T18:45:00Z,2021-05-23T18:30:00Z,13.2,38.9,41,0,0,41,3.4
2021-05-23T19:00:00Z,2021-05-23T18:45:00Z,13.0,58.6,18,0,0,18,3.3
2021-05-23T19:15:00Z,2021-05-23T19:00:00Z,12.8,92.5,2,0,0,2,3.4
2021-05-23T19:30:00Z,2021-05-23T19:15:00Z,12.5,94.7,0,0,0,0,3.4
2021-05-23T19:45:00Z,2021-05-23T19:30:00Z,12.3,85.5,0,0,0,0,3.4
2021-05-23T20:00:00Z,2021-05-23T19:45:00Z,12.0,79.8,0,0,0,0,3.5
2021-05-23T20:15:00Z,2021-05-23T20:00:00Z,11.8,79.4,0,0,0,0,3.5
2021-05-23T20:30:00Z,2021-05-23T20:15:00Z,11.7,78.8,0,0,0,0,3.6
2021-05-23T20:45:00Z,2021-05-23T20:30:00Z,11.6,82.4,0,0,0,0,3.7
2021-05-23T21:00:00Z,2021-05-23T20:45:00Z,11.5,90.8,0,0,0,0,3.8
2021-05-23T21:15:00Z,2021-05-23T21:00:00Z,11.4,83.0,0,0,0,0,3.9
2021-05-23T21:30:00Z,2021-05-23T21:15:00Z,11.4,96.0,0,0,0,0,4.0
2021-05-23T21:45:00Z,2021-05-23T21:30:00Z,11.4,96.7,0,0,0,0,4.1
2021-05-23T22:00:00Z,2021-05-23T21:45:00Z,11.4,93.8,0,0,0,0,4.2
2021-05-23T22:15:00Z,2021-05-23T22:00:00Z,11.5,89.1,0,0,0,0,4.4
2021-05-23T22:30:00Z,2021-05-23T22:15:00Z,11.6,97.0,0,0,0,0,4.6
2021-05-23T22:45:00Z,2021-05-23T22:30:00Z,11.6,95.6,0,0,0,0,4.8
2021-05-23T23:00:00Z,2021-05-23T22:45:00Z,11.8,91.8,0,0,0,0,5.0
2021-05-23T23:15:00Z,2021-05-23T23:00:00Z,11.8,91.4,0,0,0,0,5.1
2021-05-23T23:30:00Z,2021-05-23T23:15:00Z,11.8,92.1,0,0,0,0,5.3
2021-05-23T23:45:00Z,2021-05-23T23:30:00Z,11.7,93.8,0,0,0,0,5.5
2021-05-24T00:00:00Z,2021-05-23T23:45:00Z,11.7,93.4,0,0,0,0,5.6
2021-05-24T00:15:00Z,2021-05-24T00:00:00Z,11.7,90.8,0,0,0,0,5.7
2021-05-24T00:30:00Z,2021-05-24T00:15:00Z,11.8,88.5,0,0,0,0,5.8
2021-05-24T00:45:00Z,2021-05-24T00:30:00Z,11.8,89.3,0,0,0,0,5.8
2021-05-24T01:00:00Z,2021-05-24T00:45:00Z,11.9,90.4,0,0,0,0,5.9
2021-05-24T01:15:00Z,2021-05-24T01:00:00Z,11.9,93.0,0,0,0,0,5.9
2021-05-24T01:30:00Z,2021-05-24T01:15:00Z,11.9,93.9,0,0,0,0,5.9
2021-05-24T01:45:00Z,2021-05-24T01:30:00Z,12.0,94.6,0,0,0,0,5.8
2021-05-24T02:00:00Z,2021-05-24T01:45:00Z,12.0,94.8,0,0,0,0,5.8
2021-05-24T02:15:00Z,2021-05-24T02:00:00Z,12.0,94.3,0,0,0,0,5.7
2021-05-24T02:30:00Z,2021-05-24T02:15:00Z,11.8,93.4,0,0,0,0,5.7
2021-05-24T02:45:00Z,2021-05-24T02:30:00Z,11.8,92.7,0,0,0,0,5.7
2021-05-24T03:00:00Z,2021-05-24T02:45:00Z,11.6,91.1,0,0,0,0,5.7
2021-05-24T03:15:00Z,2021-05-24T03:00:00Z,11.6,90.8,0,0,0,0,5.7
2021-05-24T03:30:00Z,2021-05-24T03:15:00Z,11.6,90.1,0,0,0,0,5.8
2021-05-24T03:45:00Z,2021-05-24T03:30:00Z,11.5,73.7,0,0,0,0,5.9
2021-05-24T04:00:00Z,2021-05-24T03:45:00Z,11.5,66.6,5,0,0,5,6.0
2021-05-24T04:15:00Z,2021-05-24T04:00:00Z,11.5,51.4,17,0,0,17,6.0
2021-05-24T04:30:00Z,2021-05-24T04:15:00Z,11.6,48.3,32,0,0,32,6.0
2021-05-24T04:45:00Z,2021-05-24T04:30:00Z,11.7,61.5,34,0,0,34,5.9
2021-05-24T05:00:00Z,2021-05-24T04:45:00Z,11.8,82.8,21,0,0,21,5.8
2021-05-24T05:15:00Z,2021-05-24T05:00:00Z,11.9,86.2,22,0,0,22,5.7
2021-05-24T05:30:00Z,2021-05-24T05:15:00Z,12.1,85.7,28,0,0,28,5.6
2021-05-24T05:45:00Z,2021-05-24T05:30:00Z,12.2,82.0,42,0,0,42,5.5
2021-05-24T06:00:00Z,2021-05-24T05:45:00Z,12.4,79.1,57,0,0,57,5.4
2021-05-24T06:15:00Z,2021-05-24T06:00:00Z,12.6,82.5,55,0,0,55,5.4
2021-05-24T06:30:00Z,2021-05-24T06:15:00Z,12.7,80.6,69,0,0,69,5.4
2021-05-24T06:45:00Z,2021-05-24T06:30:00Z,12.8,79.8,79,0,0,79,5.5
2021-05-24T07:00:00Z,2021-05-24T06:45:00Z,12.9,81.1,82,0,0,82,5.6
2021-05-24T07:15:00Z,2021-05-24T07:00:00Z,13.0,80.8,90,0,0,90,5.6
2021-05-24T07:30:00Z,2021-05-24T07:15:00Z,13.0,79.4,105,0,0,105,5.6
2021-05-24T07:45:00Z,2021-05-24T07:30:00Z,13.0,78.8,116,0,0,116,5.6
2021-05-24T08:00:00Z,2021-05-24T07:45:00Z,13.0,78.0,128,0,0,128,5.6
2021-05-24T08:15:00Z,2021-05-24T08:00:00Z,13.0,80.5,120,0,0,120,5.6
2021-05-24T08:30:00Z,2021-05-24T08:15:00Z,13.0,77.8,144,0,0,144,5.8
2021-05-24T08:45:00Z,2021-05-24T08:30:00Z,12.9,76.0,163,0,0,163,5.9
2021-05-24T09:00:00Z,2021-05-24T08:45:00Z,12.9,74.2,182,0,0,182,6.1
2021-05-24T09:15:00Z,2021-05-24T09:00:00Z,12.9,74.3,188,0,0,188,6.0
2021-05-24T09:30:00Z,2021-05-24T09:15:00Z,12.8,71.7,215,0,0,215,5.7
2021-05-24T09:45:00Z,2021-05-24T09:30:00Z,12.7,67.6,253,0,0,253,5.4
2021-05-24T10:00:00Z,2021-05-24T09:45:00Z,12.6,66.8,265,0,0,265,5.1
2021-05-24T10:15:00Z,2021-05-24T10:00:00Z,12.6,68.6,256,0,0,256,4.9
2021-05-24T10:30:00Z,2021-05-24T10:15:00Z,12.5,67.0,273,0,0,273,4.9
2021-05-24T10:45:00Z,2021-05-24T10:30:00Z,12.4,68.1,268,0,0,268,5.0
2021-05-24T11:00:00Z,2021-05-24T10:45:00Z,12.3,68.6,267,0,0,267,5.0
2021-05-24T11:15:00Z,2021-05-24T11:00:00Z,12.2,71.9,241,0,0,241,5.0
2021-05-24T11:30:00Z,2021-05-24T11:15:00Z,12.2,75.4,212,0,0,212,5.1
2021-05-24T11:45:00Z,2021-05-24T11:30:00Z,12.0,69.3,264,0,0,264,5.1
2021-05-24T12:00:00Z,2021-05-24T11:45:00Z,12.0,64.3,306,0,0,306,5.2
2021-05-24T12:15:00Z,2021-05-24T12:00:00Z,11.9,53.4,398,0,0,398,5.3
2021-05-24T12:30:00Z,2021-05-24T12:15:00Z,11.9,53.0,397,0,0,397,5.6
2021-05-24T12:45:00Z,2021-05-24T12:30:00Z,12.0,65.6,287,0,0,287,5.8
2021-05-24T13:00:00Z,2021-05-24T12:45:00Z,12.0,64.7,290,0,0,290,6.0
2021-05-24T13:15:00Z,2021-05-24T13:00:00Z,12.1,60.3,320,0,0,320,6.2
2021-05-24T13:30:00Z,2021-05-24T13:15:00Z,12.3,66.3,266,0,0,266,6.4
2021-05-24T13:45:00Z,2021-05-24T13:30:00Z,12.6,69.4,235,0,0,235,6.5
2021-05-24T14:00:00Z,2021-05-24T13:45:00Z,12.8,63.6,271,0,0,271,6.7
2021-05-24T14:15:00Z,2021-05-24T14:00:00Z,13.0,52.6,340,0,0,340,6.7
2021-05-24T14:30:00Z,2021-05-24T14:15:00Z,13.1,45.4,376,0,0,376,6.5
2021-05-24T14:45:00Z,2021-05-24T14:30:00Z,13.2,37.0,386,44,29,415,6.4
2021-05-24T15:00:00Z,2021-05-24T14:45:00Z,13.3,38.5,349,58,38,387,6.3
2021-05-24T15:15:00Z,2021-05-24T15:00:00Z,13.5,53.5,275,0,0,275,6.1
2021-05-24T15:30:00Z,2021-05-24T15:15:00Z,13.6,45.6,303,0,0,303,5.8
2021-05-24T15:45:00Z,2021-05-24T15:30:00Z,13.7,45.1,285,0,0,285,5.6
2021-05-24T16:00:00Z,2021-05-24T15:45:00Z,13.8,47.2,255,0,0,255,5.3
2021-05-24T16:15:00Z,2021-05-24T16:00:00Z,13.9,63.8,160,0,0,160,5.0
2021-05-24T16:30:00Z,2021-05-24T16:15:00Z,13.9,63.3,148,0,0,148,4.5
2021-05-24T16:45:00Z,2021-05-24T16:30:00Z,13.8,62.9,134,0,0,134,4.0
2021-05-24T17:00:00Z,2021-05-24T16:45:00Z,13.8,49.4,163,0,0,163,3.6
2021-05-24T17:15:00Z,2021-05-24T17:00:00Z,13.7,38.2,174,0,0,174,3.1
2021-05-24T17:30:00Z,2021-05-24T17:15:00Z,13.6,35.6,151,17,6,157,2.8
2021-05-24T17:45:00Z,2021-05-24T17:30:00Z,13.4,47.4,107,0,0,107,2.4
2021-05-24T18:00:00Z,2021-05-24T17:45:00Z,13.3,43.1,95,0,0,95,2.0
2021-05-24T18:15:00Z,2021-05-24T18:00:00Z,13.0,37.5,82,0,0,82,1.8
2021-05-24T18:30:00Z,2021-05-24T18:15:00Z,12.6,22.4,70,44,6,76,1.6
2021-05-24T18:45:00Z,2021-05-24T18:30:00Z,12.2,24.1,45,61,8,53,1.4
2021-05-24T19:00:00Z,2021-05-24T18:45:00Z,11.8,70.6,13,0,0,13,1.3
2021-05-24T19:15:00Z,2021-05-24T19:00:00Z,11.4,94.8,1,0,0,1,1.0
2021-05-24T19:30:00Z,2021-05-24T19:15:00Z,11.1,97.0,0,0,0,0,0.8
2021-05-24T19:45:00Z,2021-05-24T19:30:00Z,10.8,97.0,0,0,0,0,0.7
2021-05-24T20:00:00Z,2021-05-24T19:45:00Z,10.5,97.0,0,0,0,0,0.9
2021-05-24T20:15:00Z,2021-05-24T20:00:00Z,10.2,93.9,0,0,0,0,1.1
2021-05-24T20:30:00Z,2021-05-24T20:15:00Z,10.2,83.1,0,0,0,0,1.2
2021-05-24T20:45:00Z,2021-05-24T20:30:00Z,10.0,81.0,0,0,0,0,1.3
2021-05-24T21:00:00Z,2021-05-24T20:45:00Z,10.0,76.8,0,0,0,0,1.4
2021-05-24T21:15:00Z,2021-05-24T21:00:00Z,9.9,74.5,0,0,0,0,1.6
2021-05-24T21:30:00Z,2021-05-24T21:15:00Z,9.8,89.4,0,0,0,0,2.0
2021-05-24T21:45:00Z,2021-05-24T21:30:00Z,9.7,91.5,0,0,0,0,2.4
2021-05-24T22:00:00Z,2021-05-24T21:45:00Z,9.6,91.9,0,0,0,0,2.8
2021-05-24T22:15:00Z,2021-05-24T22:00:00Z,9.6,91.7,0,0,0,0,3.1
2021-05-24T22:30:00Z,2021-05-24T22:15:00Z,9.6,91.1,0,0,0,0,3.2
2021-05-24T22:45:00Z,2021-05-24T22:30:00Z,9.5,90.5,0,0,0,0,3.3
2021-05-24T23:00:00Z,2021-05-24T22:45:00Z,9.5,93.0,0,0,0,0,3.5
2021-05-24T23:15:00Z,2021-05-24T23:00:00Z,9.5,95.9,0,0,0,0,3.6
2021-05-24T23:30:00Z,2021-05-24T23:15:00Z,9.5,89.4,0,0,0,0,3.6
2021-05-24T23:45:00Z,2021-05-24T23:30:00Z,9.4,72.2,0,0,0,0,3.7
2021-05-25T00:00:00Z,2021-05-24T23:45:00Z,9.4,58.2,0,0,0,0,3.8
2021-05-25T00:15:00Z,2021-05-25T00:00:00Z,9.3,66.3,0,0,0,0,3.8
2021-05-25T00:30:00Z,2021-05-25T00:15:00Z,9.2,72.8,0,0,0,0,3.8
2021-05-25T00:45:00Z,2021-05-25T00:30:00Z,9.1,74.7,0,0,0,0,3.7
2021-05-25T01:00:00Z,2021-05-25T00:45:00Z,9.0,75.0,0,0,0,0,3.6
2021-05-25T01:15:00Z,2021-05-25T01:00:00Z,8.8,75.8,0,0,0,0,3.6
2021-05-25T01:30:00Z,2021-05-25T01:15:00Z,8.7,76.1,0,0,0,0,3.5
2021-05-25T01:45:00Z,2021-05-25T01:30:00Z,8.6,75.3,0,0,0,0,3.5
2021-05-25T02:00:00Z,2021-05-25T01:45:00Z,8.5,74.4,0,0,0,0,3.4
2021-05-25T02:15:00Z,2021-05-25T02:00:00Z,8.4,73.6,0,0,0,0,3.4
2021-05-25T02:30:00Z,2021-05-25T02:15:00Z,8.3,72.7,0,0,0,0,3.5
2021-05-25T02:45:00Z,2021-05-25T02:30:00Z,8.2,71.6,0,0,0,0,3.5
2021-05-25T03:00:00Z,2021-05-25T02:45:00Z,8.1,72.8,0,0,0,0,3.5
2021-05-25T03:15:00Z,2021-05-25T03:00:00Z,8.1,69.9,0,0,0,0,3.6
2021-05-25T03:30:00Z,2021-05-25T03:15:00Z,8.0,58.7,0,0,0,0,3.7
2021-05-25T03:45:00Z,2021-05-25T03:30:00Z,8.0,79.3,0,0,0,0,3.7
2021-05-25T04:00:00Z,2021-05-25T03:45:00Z,7.9,78.8,3,0,0,3,3.8
2021-05-25T04:15:00Z,2021-05-25T04:00:00Z,7.9,41.9,20,0,0,20,3.9
2021-05-25T04:30:00Z,2021-05-25T04:15:00Z,7.9,6.7,42,96,11,53,3.9
2021-05-25T04:45:00Z,2021-05-25T04:30:00Z,7.8,16.9,61,63,8,69,4.0
2021-05-25T05:00:00Z,2021-05-25T04:45:00Z,7.8,44.0,64,0,0,64,4.1
2021-05-25T05:15:00Z,2021-05-25T05:00:00Z,7.9,55.3,67,0,0,67,4.3
2021-05-25T05:30:00Z,2021-05-25T05:15:00Z,8.0,60.8,73,0,0,73,4.6
2021-05-25T05:45:00Z,2021-05-25T05:30:00Z,8.2,63.1,83,0,0,83,5.0
2021-05-25T06:00:00Z,2021-05-25T05:45:00Z,8.3,49.3,135,0,0,135,5.3
2021-05-25T06:15:00Z,2021-05-25T06:00:00Z,8.5,15.4,160,262,97,258,5.4
2021-05-25T06:30:00Z,2021-05-25T06:15:00Z,8.7,12.6,163,341,136,299,5.3
2021-05-25T06:45:00Z,2021-05-25T06:30:00Z,9.0,44.9,211,0,0,211,5.2
2021-05-25T07:00:00Z,2021-05-25T06:45:00Z,9.2,59.4,172,0,0,172,5.1
2021-05-25T07:15:00Z,2021-05-25T07:00:00Z,9.4,60.9,181,0,0,181,5.0
2021-05-25T07:30:00Z,2021-05-25T07:15:00Z,9.6,40.0,279,38,21,301,5.0
2021-05-25T07:45:00Z,2021-05-25T07:30:00Z,9.8,28.5,290,163,93,383,5.0
2021-05-25T08:00:00Z,2021-05-25T07:45:00Z,10.0,56.0,253,0,0,253,5.0
2021-05-25T08:15:00Z,2021-05-25T08:00:00Z,10.2,58.9,250,0,0,250,5.0
2021-05-25T08:30:00Z,2021-05-25T08:15:00Z,10.5,54.6,293,0,0,293,5.1
2021-05-25T08:45:00Z,2021-05-25T08:30:00Z,10.8,21.4,335,281,195,530,5.2
2021-05-25T09:00:00Z,2021-05-25T08:45:00Z,11.1,31.6,380,140,100,480,5.2
2021-05-25T09:15:00Z,2021-05-25T09:00:00Z,11.1,44.9,387,22,16,403,5.2
2021-05-25T09:30:00Z,2021-05-25T09:15:00Z,10.9,29.3,415,155,118,533,5.0
2021-05-25T09:45:00Z,2021-05-25T09:30:00Z,10.8,56.2,340,0,0,340,4.8
2021-05-25T10:00:00Z,2021-05-25T09:45:00Z,10.6,79.6,162,0,0,162,4.7
2021-05-25T10:15:00Z,2021-05-25T10:00:00Z,10.5,89.2,88,0,0,88,4.6
2021-05-25T10:30:00Z,2021-05-25T10:15:00Z,10.4,83.1,140,0,0,140,4.6
2021-05-25T10:45:00Z,2021-05-25T10:30:00Z,10.3,75.7,205,0,0,205,4.6
2021-05-25T11:00:00Z,2021-05-25T10:45:00Z,10.2,66.9,282,0,0,282,4.5
2021-05-25T11:15:00Z,2021-05-25T11:00:00Z,10.3,54.1,395,0,0,395,4.6
2021-05-25T11:30:00Z,2021-05-25T11:15:00Z,10.6,31.1,476,140,120,596,4.8
2021-05-25T11:45:00Z,2021-05-25T11:30:00Z,11.0,42.5,438,70,60,498,5.0
2021-05-25T12:00:00Z,2021-05-25T11:45:00Z,11.3,75.2,214,0,0,214,5.2
2021-05-25T12:15:00Z,2021-05-25T12:00:00Z,11.6,82.7,149,0,0,149,5.3
2021-05-25T12:30:00Z,2021-05-25T12:15:00Z,11.7,77.6,190,0,0,190,5.4
2021-05-25T12:45:00Z,2021-05-25T12:30:00Z,11.8,44.1,395,89,73,468,5.4
2021-05-25T13:00:00Z,2021-05-25T12:45:00Z,11.9,8.0,240,636,520,760,5.5
2021-05-25T13:15:00Z,2021-05-25T13:00:00Z,11.9,30.6,445,146,118,562,5.5
2021-05-25T13:30:00Z,2021-05-25T13:15:00Z,11.8,40.7,456,17,14,470,5.4
2021-05-25T13:45:00Z,2021-05-25T13:30:00Z,11.6,51.0,377,0,0,377,5.4
2021-05-25T14:00:00Z,2021-05-25T13:45:00Z,11.5,59.9,300,0,0,300,5.4
2021-05-25T14:15:00Z,2021-05-25T14:00:00Z,11.4,70.2,214,0,0,214,5.3
2021-05-25T14:30:00Z,2021-05-25T14:15:00Z,11.5,65.4,239,0,0,239,5.3
2021-05-25T14:45:00Z,2021-05-25T14:30:00Z,11.5,59.4,267,0,0,267,5.2
2021-05-25T15:00:00Z,2021-05-25T14:45:00Z,11.6,33.7,361,84,54,415,5.2
2021-05-25T15:15:00Z,2021-05-25T15:00:00Z,11.6,20.2,286,301,186,472,5.2
2021-05-25T15:30:00Z,2021-05-25T15:15:00Z,11.7,22.2,285,250,147,432,5.3
2021-05-25T15:45:00Z,2021-05-25T15:30:00Z,11.7,31.3,296,109,61,357,5.4
2021-05-25T16:00:00Z,2021-05-25T15:45:00Z,11.8,56.4,210,0,0,210,5.5
2021-05-25T16:15:00Z,2021-05-25T16:00:00Z,11.7,63.0,162,0,0,162,5.6
2021-05-25T16:30:00Z,2021-05-25T16:15:00Z,11.5,49.7,202,0,0,202,5.7
2021-05-25T16:45:00Z,2021-05-25T16:30:00Z,11.4,56.7,156,0,0,156,5.7
2021-05-25T17:00:00Z,2021-05-25T16:45:00Z,11.2,42.9,184,0,0,184,5.8
2021-05-25T17:15:00Z,2021-05-25T17:00:00Z,11.0,37.8,176,0,0,176,5.7
2021-05-25T17:30:00Z,2021-05-25T17:15:00Z,10.9,48.9,125,0,0,125,5.4
2021-05-25T17:45:00Z,2021-05-25T17:30:00Z,10.7,52.1,98,0,0,98,5.1
2021-05-25T18:00:00Z,2021-05-25T17:45:00Z,10.6,43.9,95,0,0,95,4.8
2021-05-25T18:15:00Z,2021-05-25T18:00:00Z,10.5,50.5,66,0,0,66,4.6
2021-05-25T18:30:00Z,2021-05-25T18:15:00Z,10.4,53.3,47,0,0,47,4.5
2021-05-25T18:45:00Z,2021-05-25T18:30:00Z,10.3,45.8,38,0,0,38,4.4
2021-05-25T19:00:00Z,2021-05-25T18:45:00Z,10.2,49.8,23,0,0,23,4.2
2021-05-25T19:15:00Z,2021-05-25T19:00:00Z,10.0,70.3,7,0,0,7,4.2
2021-05-25T19:30:00Z,2021-05-25T19:15:00Z,9.8,73.2,2,0,0,2,4.1
2021-05-25T19:45:00Z,2021-05-25T19:30:00Z,9.7,73.3,0,0,0,0,4.1
2021-05-25T20:00:00Z,2021-05-25T19:45:00Z,9.5,71.9,0,0,0,0,4.0
2021-05-25T20:15:00Z,2021-05-25T20:00:00Z,9.4,71.2,0,0,0,0,4.1
2021-05-25T20:30:00Z,2021-05-25T20:15:00Z,9.4,71.5,0,0,0,0,4.1
2021-05-25T20:45:00Z,2021-05-25T20:30:00Z,9.4,71.6,0,0,0,0,4.2
2021-05-25T21:00:00Z,2021-05-25T20:45:00Z,9.4,67.7,0,0,0,0,4.2
2021-05-25T21:15:00Z,2021-05-25T21:00:00Z,9.4,62.7,0,0,0,0,4.2
2021-05-25T21:30:00Z,2021-05-25T21:15:00Z,9.4,64.3,0,0,0,0,4.2
2021-05-25T21:45:00Z,2021-05-25T21:30:00Z,9.3,63.7,0,0,0,0,4.2
2021-05-25T22:00:00Z,2021-05-25T21:45:00Z,9.3,63.4,0,0,0,0,4.2
2021-05-25T22:15:00Z,2021-05-25T22:00:00Z,9.3,59.8,0,0,0,0,4.2
2021-05-25T22:30:00Z,2021-05-25T22:15:00Z,9.2,51.7,0,0,0,0,4.3
2021-05-25T22:45:00Z,2021-05-25T22:30:00Z,9.2,47.7,0,0,0,0,4.3
2021-05-25T23:00:00Z,2021-05-25T22:45:00Z,9.1,43.7,0,0,0,0,4.4
2021-05-25T23:15:00Z,2021-05-25T23:00:00Z,9.0,42.0,0,0,0,0,4.5
2021-05-25T23:30:00Z,2021-05-25T23:15:00Z,9.0,50.1,0,0,0,0,4.5
2021-05-25T23:45:00Z,2021-05-25T23:30:00Z,8.8,46.2,0,0,0,0,4.4
2021-05-26T00:00:00Z,2021-05-25T23:45:00Z,8.8,32.9,0,0,0,0,4.4
2021-05-26T00:15:00Z,2021-05-26T00:00:00Z,8.7,31.3,0,0,0,0,4.4
2021-05-26T00:30:00Z,2021-05-26T00:15:00Z,8.6,23.2,0,0,0,0,4.4
2021-05-26T00:45:00Z,2021-05-26T00:30:00Z,8.5,5.8,0,0,0,0,4.3
2021-05-26T01:00:00Z,2021-05-26T00:45:00Z,8.4,1.1,0,0,0,0,4.3
2021-05-26T01:15:00Z,2021-05-26T01:00:00Z,8.4,0.0,0,0,0,0,4.3
2021-05-26T01:30:00Z,2021-05-26T01:15:00Z,8.4,3.7,0,0,0,0,4.3
2021-05-26T01:45:00Z,2021-05-26T01:30:00Z,8.5,16.2,0,0,0,0,4.3
2021-05-26T02:00:00Z,2021-05-26T01:45:00Z,8.5,31.1,0,0,0,0,4.3
2021-05-26T02:15:00Z,2021-05-26T02:00:00Z,8.5,20.8,0,0,0,0,4.3
2021-05-26T02:30:00Z,2021-05-26T02:15:00Z,8.5,4.7,0,0,0,0,4.4
2021-05-26T02:45:00Z,2021-05-26T02:30:00Z,8.4,1.1,0,0,0,0,4.4
2021-05-26T03:00:00Z,2021-05-26T02:45:00Z,8.4,11.0,0,0,0,0,4.4
